steamid,num_games_owned,num_reviews,playtime_forever(min),playtime_last_two_weeks(min),playtime_at_review(min),last_played,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,review_length
76561198253832029,143,6,96350,3985,95880,2023-04-29 17:08:24,137319080,schinese,一局游戏结束后，获胜带来的成就感与失败所带来的失落感不成正比，不推荐,2023-04-26 20:10:04,2023-04-26 20:10:04,False,0,0,0,0,False,False,False,True,,34
76561198261764266,97,2,237,237,119,2023-04-26 21:32:19,137318111,schinese,你告诉我，我新号匹配不到人怎么办？官方连人机都不弄几个来吗？？？？？？？？？？,2023-04-26 19:40:13,2023-04-26 19:40:13,False,0,0,0,0,True,False,False,True,,39
76561199138064019,28,14,8599,190,8435,2023-04-28 21:53:36,137317974,schinese,希望DBD做的越来越好，别再走弯路了,2023-04-26 19:36:03,2023-04-26 19:36:03,True,0,0,0,0,True,False,False,True,,18
76561198101786686,31,3,28688,1253,28508,2023-05-01 04:10:10,137316869,schinese,新版本真的是傻逼版本，打瘟疫没刚劲救人都没的救，腐烂干预无解半场图,2023-04-26 18:57:18,2023-04-26 18:57:18,False,0,0,0,0,False,False,False,True,,33
76561199426906203,1,1,14699,1458,14129,2023-04-30 16:07:48,137316692,schinese,官方垃圾,2023-04-26 18:50:42,2023-04-26 18:50:42,True,0,0,0,0,True,False,False,True,,4
76561199387900633,7,1,40464,167,40328,2023-04-28 11:27:34,137316540,schinese,这是我玩过的最离谱的游戏，游戏越更新越烂，现在想入坑建议取d5，真拉坤这游戏,2023-04-26 18:45:07,2023-04-26 18:45:07,False,0,0,0.476190477609634399,1,True,False,False,True,,38
76561198971084787,52,4,29454,843,29411,2023-04-26 18:28:34,137316221,schinese,开开心心打开游戏，骂骂咧咧退出游戏，真是下头的好游戏捏,2023-04-26 18:31:57,2023-04-26 18:31:57,False,1,0,0,0,True,False,False,True,,27
76561198176993730,744,6,136342,72,136342,2023-04-21 11:59:47,137316138,schinese,ZZZ企图教玩家打游戏系列，杀鸡已不如以前，没啥说的，这波差评我投了,2023-04-26 18:28:55,2023-04-26 18:28:55,False,0,0,0,0,False,False,False,True,,34
76561199446498366,10,1,10870,463,10854,2023-04-30 15:32:04,137315646,schinese,你怎么想的这样更,2023-04-26 18:09:39,2023-04-26 18:09:39,False,1,0,0.523809552192687988,0,True,False,False,True,,8
76561198998456786,34,1,22944,368,22826,2023-04-27 15:44:52,137315507,schinese,我们的游戏蒸蒸日上哦。,2023-04-26 18:04:40,2023-04-26 18:04:40,False,0,0,0,0,True,False,False,True,,11
76561199356514891,12,1,9422,342,9383,2023-04-27 22:10:11,137315305,schinese,6.70版本是垃圾中的垃圾，我是来玩游戏的，不是来吃屎的。,2023-04-26 17:57:19,2023-04-26 17:57:19,False,0,0,0,0,True,False,False,True,,29
76561198827906630,21,2,29118,254,29118,2023-04-26 17:29:30,137314809,schinese,之前是个好游戏，可惜现在变成了这个恶心人的样子，制作组改的是什么屎？匹配的都是什么弱智？全员恐惧使者很好玩是吧？队友全部蹲蹲蹲很好玩是吧？退坑前最后一把蹲了一整局的出生黑妹带个进柜回血+猫+轻如鸿毛+弹射被踩了地道还能拉大门跑，我们其他三个人兢兢业业又是溜鬼又是修机最后还全被处决，制作者自己看看改成这种恶心人的匹配机制和恶心人的技能还有谁会喜欢吧，反正如果还是这种技能这种环境我是不会再碰了,2023-04-26 17:36:17,2023-04-26 17:36:17,False,1,0,0.507042229175567627,0,True,False,False,True,,196
76561198449878673,5,1,6283,3097,5456,2023-04-30 13:32:15,137313060,schinese,改的什么狗屎，上个版本入的坑，这个版本跟shit一样，zzz做游戏不动脑子？钢筋铁骨一局最多用2次，我尼玛被隧道露营从头挂到死，你说有什么意思，游戏体验真的跟屎一样，不几把回调差评也不会删，这游戏就靠一手钢筋撑着，没博弈没钢筋玩勾8,2023-04-26 16:28:34,2023-04-26 16:28:34,False,1,0,0.507042229175567627,0,True,False,False,True,,116
76561198330550033,10,1,16785,541,16314,2023-04-30 03:01:22,137310309,schinese,更新的真的是太垃圾了泰裤辣！！！,2023-04-26 14:30:06,2023-04-26 14:30:06,False,1,0,0.507042229175567627,0,False,False,False,True,,16
76561199216123553,78,1,1559,413,1279,2023-04-27 16:02:51,137309632,schinese,老子是打游戏的，要你制作者教？,2023-04-26 14:00:25,2023-04-26 14:00:25,False,2,0,0.513417422771453857,0,True,False,False,True,,15
76561198361215992,16,4,1918,1499,1666,2023-04-28 16:43:16,137308307,schinese,6.70版本就是垃圾中的垃圾,2023-04-26 13:04:02,2023-04-26 13:04:02,False,2,0,0.513417422771453857,0,True,False,False,True,,14
76561198972716044,60,1,18303,0,18303,2023-03-29 00:41:37,137308007,schinese,没家人的zzz 希望你下辈子也是个出生 真他妈的拉跨啊 这b游戏自己做的破游戏能不能自己玩一下这个b游戏内个,2023-04-26 12:51:36,2023-04-26 12:51:36,False,1,0,0.507042229175567627,0,True,False,False,True,,54
76561199245506078,9,1,11147,16,11147,2023-04-21 20:15:58,137307875,schinese,新版本改的不只是技能了，真的玩不下去了,2023-04-26 12:45:37,2023-04-26 12:45:37,False,1,0,0.507042229175567627,0,True,False,False,True,,19
76561198386241865,94,9,28627,224,28403,2023-04-26 20:00:47,137307568,schinese,我们不需要这样的更新，真的。;PLEASE,STOP BENT ON GOING DOWN THE WRONG PATH.,2023-04-26 12:32:28,2023-04-26 12:32:28,False,0,0,0,0,True,False,False,True,,61
76561199024106835,17,3,3682,931,3363,2023-04-30 00:47:55,137306662,schinese,杀软zzz,2023-04-26 11:55:11,2023-04-26 11:55:11,False,0,0,0,0,True,False,False,True,,5
76561199397025577,1,1,39521,5811,38510,2023-04-27 20:54:29,137306447,schinese,sb;,2023-04-26 11:46:13,2023-04-26 11:46:13,False,0,0,0,0,True,False,False,True,,3
76561198353837209,43,1,26891,976,26567,2023-05-01 00:45:30,137306446,schinese,sbzzz来的,2023-04-26 11:46:09,2023-04-26 11:46:09,False,0,0,0,0,True,False,False,True,,7
76561198098584062,79,1,98998,656,98762,2023-04-28 17:27:01,137301470,schinese,SB制作组还我浪漫世界,2023-04-26 08:44:34,2023-04-26 08:44:34,False,0,0,0,0,True,False,False,True,,11
76561198440615889,54,3,19043,627,18974,2023-04-28 07:01:31,137297230,schinese,dogshit,2023-04-26 06:11:12,2023-04-26 06:11:12,False,0,0,0,0,True,False,False,True,,7
76561199002677578,40,5,8386,449,8386,2023-04-22 11:10:36,137296084,schinese,辣鸡游戏，单排人没有任何体验，只有带工具箱红齿轮加证明自己，百折不挠疯狂速修才有一点出去的可能。;开局第一个被屠夫发现就准备三挂死或者一卦没吧;,2023-04-26 05:38:00,2023-04-26 05:38:00,False,0,0,0,0,True,False,False,True,,72
76561198052451479,148,18,32417,2903,32151,2023-04-30 22:22:30,137290365,schinese,没妈的策划,2023-04-26 03:09:29,2023-04-26 03:09:29,False,0,0,0,0,True,False,False,True,,5
76561198843240138,47,1,71710,723,71463,2023-04-27 16:36:19,137288843,schinese,游戏内容单调，在几百小时后会厌倦;制作组平衡更新很差，就，没脑子;游戏环境由于功利性很差;不推荐玩！;人物需要买，技能需要肝;技能效果随版本更新变化起起落落,2023-04-26 02:35:08,2023-04-26 02:37:05,False,0,0,0,0,True,False,False,True,,78
76561198843984272,38,2,30734,755,30388,2023-05-01 03:08:59,137284614,schinese,上当啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦 别买,2023-04-26 01:03:06,2023-04-26 01:03:06,False,0,0,0,0,True,False,False,True,,74
76561199224612130,3,1,19346,7342,15549,2023-04-30 21:00:28,137283318,schinese,垃圾游戏更新一坨屎，建议别玩,2023-04-26 00:35:24,2023-04-26 00:35:24,False,0,0,0,0,True,False,False,True,,14
76561198817346418,3,1,47969,2653,47253,2023-05-01 02:59:42,137282277,schinese,现在的趋势是;0.BBQ稳定占据屠夫技能槽，一挂一台开局稳定节奏，不死毁灭套让屠夫安心杀人骚扰，而只要你杀的快，心惊肉跳就不会背叛你的信任。屠夫为了BBQ少打针对，人类玩家没有过大控机压力愿意博弈享受游戏，印度技能层出不穷，大家算是其乐融融。;;1.为了卖新人物和屠夫，大改技能，人参甘蔗套出现;;2.屠夫们失去心惊毁灭套，以及最重要的BBQ，控机能力削弱需要自己踢机子，则目标更明确锁定在控机上，而人类因为很多单排，还在适应版本，屠夫获得短期的强势;;3.人类反应过来版本的变更，意识到印度已经救不了黎明杀机了，将目标也锁定在修机上，因为单排体验差则大规模组成车队速修抵抗控机;;4.被人类联合反抗的屠夫因为已经被削弱的控机套艰难支撑，屠夫玩家开始初步反应问题;;5.发酵后人屠矛盾被初步挑起，屠夫开始着重受尸针对，人类开始蹲起嘲讽（人屠平等，不分先后，问题同步出现）;;6.测试服活不出服务器的印度改动以各种形式传入大家耳中，引起对下个版本的期待和慌乱，进一步激化了人屠矛盾;;7.此时意识到问题的ZZZ选择增强单排人，为人类添加各项功能，做了件好事，却忽略了屠夫端。;;8.屠夫玩家因为失去了单排人的节奏点游戏体验大幅下降，全人类玩家获得了通过信息拉扯屠夫的能力，全民速修，而屠夫击杀效率失去含金量，越来越多的屠夫选择针对守尸（再次重申人屠问题互相矛盾，不分先后，没有先鸡先蛋的问题，是明确的对立关系）;;9.ZZZ犯病砍掉爆发这最后一根稻草，矛盾激化到极点，结合近两年互联网浮躁趋势，人屠争端极端化迈入难以挽回的境地;;10.期待于新版本的屠夫玩家不仅失去爆发，也没有得到新屠夫的控机技能，相反人类再添一大修机技能，不论实际登场率如何，再次拉高屠夫端不满;;11.进入当前版本，ZZZ企图通过水多了减水，粉多了减粉的方式同时大幅度砍掉两端玩家的性能，企图用大削弱版本将目前趋势洗牌，却进一步塌缩游戏性，将人屠玩家绑在跷跷板的两端，被迫强调“胜利”，失去共赢。;;一味强调平衡不只是保持平衡的唯一办法，跷跷板多搭几根腿也能做成凳子。ZZZ自己打破最开始平衡的局面是为了缓解玩家厌旧单调玩法的情绪，但是却弄巧成拙导致了今天的局面。或许真的存在一些改动可以达到人屠间完美的平衡，但是这种平衡乃是只能适应当前版本的脆弱不堪的玻璃制品，一旦迎来版本更迭，我们现在经历的问题将再次降临。;;还是老生常谈，黎明杀机需要一场机制的改变，这可以是将匹配剔除排位，可以是游戏目标的改动，但是不论如何在版本不稳定的现在再次大展手脚都是不明智的，况且ZZZ已经失去了很多玩家的首肯，从玩“PGJSF”梗到大面积投诉以及明确表达自己的不满，ZZZ失去了改革的最佳机会。7年的游戏或许将走到尽头，而刚开新作暴死的ZZZ将会以怎样的态度面对现况我们暂且不得而知。,2023-04-26 00:11:12,2023-04-29 22:58:47,False,1,2,0.504504501819610596,0,True,False,False,True,,1170
76561198044952726,15,1,44082,803,43770,2023-04-30 18:12:33,137280850,schinese,制作者是赚够了还是瞎了，玩家的意见都是屁。该版本是我见过最屎的版本，没评价过其他游戏，但这游戏这个版本确实是恶心到我了。给新手或者回归玩家重重一拳，制作者好自为之把,2023-04-25 23:40:54,2023-04-25 23:40:54,False,1,0,0.508977174758911133,0,False,False,False,True,,82
76561198343625581,41,2,82727,3,82727,2023-04-25 15:30:46,137280318,schinese,傻逼游戏，去你妈的,2023-04-25 23:29:44,2023-04-25 23:29:44,False,0,0,0,0,True,False,False,True,,9
76561199154953178,16,1,4047,1809,2877,2023-04-30 22:21:54,137279848,schinese,好玩,2023-04-25 23:20:06,2023-04-25 23:20:06,True,0,0,0.478723406791687012,0,True,False,False,True,,2
76561198861857401,47,1,25985,17,25985,2023-04-25 23:10:17,137279594,schinese,游戏性改的稀烂，玩人单排遇到都是前面守尸打针对，后期猪头守电机。玩屠夫不打针对又是速修局,2023-04-25 23:15:14,2023-04-25 23:15:14,False,1,0,0,0,True,False,False,True,,44
76561199019680326,62,2,17330,331,17330,2023-04-20 12:50:13,137279580,schinese,游戏是好游戏，智障组是一坨狗屎。第一次见这么想让自己游戏赶紧死的智障组,2023-04-25 23:15:00,2023-04-25 23:15:00,False,1,0,0.523809552192687988,0,True,False,False,True,,35
76561199083294857,25,5,3485,529,3326,2023-04-29 21:28:48,137279173,schinese,能让双方都难受的改动我还是第一次见,2023-04-25 23:06:06,2023-04-25 23:06:06,False,1,0,0,0,True,False,False,True,,17
76561198813563510,4,1,8365,2985,7621,2023-04-29 06:05:55,137278790,schinese,laji,2023-04-25 22:57:51,2023-04-25 22:57:51,False,0,0,0,0,True,False,False,True,,4
76561198373365474,127,5,25359,1196,24965,2023-04-30 17:33:14,137278714,schinese,黎明杀机是非对称竞技游戏，所以玩家们能完美的体验到不对称（车队>屠夫>单排人）。;,2023-04-25 22:56:20,2023-04-25 22:56:20,False,1,0,0,0,True,False,False,True,,41
76561198369017411,37,1,72525,638,72525,2023-04-24 20:58:26,137278598,schinese,dumb ass product  FOOL  ZZZ,2023-04-25 22:53:50,2023-04-25 22:53:50,False,0,0,0,0,True,False,False,True,,27
76561199370780033,39,2,9749,940,9547,2023-04-30 23:19:07,137278203,schinese,游戏是个好游戏但是制作组纯纯傻比 先叠个甲 我是单边屠 以前我每把必带两个控机技能 要么盐水+爆发 要么盐水+天灾 现在这个版本屠夫根本他妈控不了机 两天玩了快12h 始终研究不明白这个版本到底怎么玩 要打击杀效率吧（非幻神）他妈的刚找到人就已经亮一台了 一开始不针对不守尸 每把5挂以上不死人 刚挂俩就只剩三台了 后面你叫我怎么打？我只好针对开守疯狂献祭;还有 这12个小时我只升了4级（12级才能买一个原创角色） 拿到的血点只够我转生一个半角色的 真有你的啊;萌新别入坑 千万别来 等以后制作组良心发现回调了再说吧 打了12h我已经快吐了 我只能靠玩点阴间印度玩法乐乐 这个版本真的没意思;千万别入坑！！！千万别入坑！！！千万别入坑！！！千万别入坑！！！千万别入坑！！！千万别入坑！！！,2023-04-25 22:44:47,2023-04-25 22:44:47,True,0,0,0,0,True,False,False,True,,345
76561199180429506,5,1,18258,2247,17159,2023-05-01 00:24:27,137278172,schinese,垃圾版本，新手莫入。,2023-04-25 22:44:08,2023-04-25 22:44:08,False,2,0,0.506172835826873779,0,True,False,False,True,,10
76561199188286264,44,1,54608,702,54608,2023-04-25 22:37:10,137278103,schinese,😢回来吧钢筋铁骨😢;🥳我最骄傲的信仰🥳;😍历历在目的坚忍😍;😭眼泪莫名在流淌😭;😘依稀记得医疗包😘;😋还有给力的配件😋;😡把屠皇都给打退😡;✨通宵熬夜也不累✨,2023-04-25 22:42:28,2023-04-25 22:42:28,False,1,0,0.506172835826873779,0,True,False,False,True,,79
76561198799417967,96,5,33612,346,33612,2023-04-25 22:29:27,137277670,schinese,ZZZ不会改就别改，一堆没有强度没有乐趣的技能放着不改，刚加强一下单排人的游戏体验，反手就给砍了，现在一堆无脑守尸的屠夫跟一堆手粘电机上的人，博弈游戏硬生生完成枯燥的回合制游戏，单排游戏体验极差。,2023-04-25 22:32:31,2023-04-25 22:32:31,False,1,0,0.506172835826873779,0,True,False,False,True,,98
76561199480356911,3,1,10685,2338,10244,2023-05-01 00:17:11,137277370,schinese,傻逼制作组，垃圾游戏,2023-04-25 22:26:18,2023-04-25 22:26:18,False,1,0,0.506172835826873779,0,False,False,False,True,,10
76561198256169260,139,9,73271,673,72597,2023-04-30 18:07:10,137277154,schinese,sb游戏，制作组平衡稀烂，玩家素质堪忧，环境糟糕，毫无游戏乐趣，真的没意思,2023-04-25 22:21:58,2023-04-25 22:21:58,False,2,0,0.529411792755126953,0,True,False,False,True,,37
76561199468655237,6,1,9212,1307,8723,2023-04-30 10:42:30,137277133,schinese,shit一样的版本，真的傻波依，本来就是想晚上下课放松一下，根本玩不了，全tm是速修，真是无语，本来就菜，md跑了还要骂我一句noob meg。智障组你们用屁股做的游戏吗？this game is a piece of shit.,2023-04-25 22:21:33,2023-04-25 22:21:33,False,1,0,0.506172835826873779,0,True,False,False,True,,115
76561199042029181,30,1,66303,5214,65002,2023-04-30 19:26:12,137275881,schinese,这个差评是给制作组的，游戏是好游戏，制作组就不是好制作组！;人类;作为一个双边人，真的非常喜欢这款游戏，但是结合了这几次改版真的很让人失望，基本上每次改版都要自己花时间去适应。结合现版本的经历总结一句话就是：不是去针对就是在被针对的路上。;现版本对单排人和屠夫非常的不友好恩赐和药包（顶配药包只能摸一次带红针后才能摸两次，白包红针也是两次紫包的意义在哪？基于现版本屠夫重伤的绑定）的削弱只是对单排人类，车队则是加强，强的是恩赐范围内都是马到功成车队完全不用担心没人摸你，单排人蹲那半天也很难有人去摸你，不知道制作组怎么想的，想的不是去削弱车队而是去削弱单排人类。;还有钢筋的改版，负伤救人和下钩带伤才能用而且一样需要去博弈那0.5秒，就不能把钢筋改为以前的无敌冲刺或者改为1秒或1.5秒也好啊，这一刀直接把钢筋砍成印豆技能我是没想到的。（补充一点，制作组削了这么多技能，制作组就是不削证明自己，双人合修提升自己的15%修机速度3 4 个人合修更快，看来制作组还觉得不够超标，一看制作组都是没玩过屠夫的。真的是该削的不削不该削的都削了）;现在对局屠夫十把有七把被针对有俩把是针对别人，还有一把是巴布在你树下跳舞。（隧道露营都是制作组教的还有新上线的带个击倒放血流玩法）;;屠夫;相对应现版本屠夫的神技爆发被削之后常规控机技能都遭到了削弱，这也使得屠夫玩的相当难受，屠夫的这几次改版都十分考验走地屠夫的击杀效率和失误率基本一个失误一台机子就丢了也非常血压。以前玩屠夫的时候想都不用想直接开始，现在每次点玩屠夫时内心都非常纠结要不要玩屠夫（因为比较喜欢玩走地屠夫），所以现在基本都在玩人类因为人类有喘息的机会屠夫没有，每次都要想怎么找人.巡逻电机和控机，从什么地方卡人类视野去给刀，每块板子每个窗户怎么去博弈，失误了该不该换人追等等。;当然节奏差的时候可以简单粗爆隧道露营，但是对于四定心丸的车队有点收益甚微，不是说不能这样玩只是说屠夫非常的难受，体会过被车队三个人轮流去塞定心丸然后去合修，追出去也不是不追也不是，这样打虽然还是能带走1个 好一点就2到3个，但也是非常难受和血压的。;;就感觉屠夫和人类竞速一样，根本没有给屠夫喘息的时间，就算四杀了只要不是人类不会玩都非常的累，加上隧道露营赢了和输了比赛后都要被没玩过屠夫的单边人亲切的问候和嘲讽，就好像不按他们的方法玩就是错，输了就活该被他们嘲讽。而且大多数都是国人说话比较难听，但是一想到他们因此气急败坏还是非常解气的。;所以说最近想入手游戏的萌新要做好接受低血压治疗的准备，要是单排玩人类还是觉得剂量不够大，那就玩玩走地屠夫恭喜你现版本将是治疗低血压中治疗效果最好的方法，将体会到人类的修机速度这哪是黎明杀机而是黎明竞速，是修机时间和击杀效率的较量还有身心的抗压能力。（要是下版本比这版本还要增压当我没说）,2023-04-25 21:52:36,2023-04-27 04:26:44,False,1,0,0.523809552192687988,0,True,False,False,True,,1180
76561198371064856,8,3,7198,2378,5024,2023-05-01 01:29:28,137275872,schinese,不修机逛街天打雷劈,2023-04-25 21:52:23,2023-04-25 21:52:23,True,0,0,0,0,True,False,False,True,,9
76561198115573412,15,2,54820,50,54804,2023-04-25 22:05:56,137275837,tchinese,改技能的腦袋都不知道在想甚麼:)),2023-04-25 21:51:39,2023-04-25 21:51:39,False,0,0,0,0,True,False,False,True,,17
76561199051642852,4,1,1892,1892,1824,2023-04-25 22:54:26,137275582,schinese,I think we did a pretty good job so far.,2023-04-25 21:46:28,2023-04-25 21:46:28,False,0,0,0,0,True,False,False,True,,40
76561199022915250,113,1,11627,121,11627,2023-04-19 23:48:04,137275502,schinese,太喜欢这款修机模拟器游戏了，我现在现实里已经是8级电工了，感谢zzz的辛苦付出，希望他们也喜欢修电机,2023-04-25 21:44:57,2023-04-25 21:44:57,False,0,1,0,0,True,False,False,True,,50
76561199095362969,25,1,9031,2359,8974,2023-04-29 14:53:08,137275351,schinese,玩不了了gg;,2023-04-25 21:41:19,2023-04-25 21:41:19,False,1,0,0.516129016876220703,0,True,False,False,True,,7
76561199028313168,65,1,2897,1674,2237,2023-04-29 14:34:01,137274332,schinese,挺好的，就是车队信息差有点太超模了，屠夫晚上不好打,2023-04-25 21:17:28,2023-04-25 21:17:28,True,0,0,0,0,True,False,False,True,,25
76561199144864772,23,1,50866,921,50660,2023-04-30 03:51:21,137273986,schinese,不建议没朋友的人玩,2023-04-25 21:09:18,2023-04-25 21:09:18,False,1,0,0.523809552192687988,0,True,False,False,True,,9
76561198179185011,67,3,96689,1860,95732,2023-04-30 23:20:30,137273834,schinese,最狗屎的版本，新人快跑！！！！！！！！,2023-04-25 21:05:42,2023-04-25 21:05:42,False,3,0,0.529411792755126953,0,True,False,False,True,,19
76561198318101545,142,5,27235,134,27235,2023-04-25 20:49:32,137273279,schinese,垃圾没意思不是速修马拉松就是守没一点意思垃圾,2023-04-25 20:50:43,2023-04-25 20:50:43,False,2,0,0.523809552192687988,0,False,False,False,True,,22
76561198833868655,25,1,12202,0,12202,2022-12-31 18:11:25,137273148,schinese,你知道我要说什么,2023-04-25 20:47:32,2023-04-25 20:47:32,False,3,0,0.529411792755126953,0,True,False,False,True,,8
76561198040103622,139,11,61368,537,61084,2023-04-30 21:53:10,137272820,schinese,  非常不错的游戏，本人700小时+的杀手， 300小时+的幸存者，开始觉得恐怖，越玩就越觉得其实真的是竞技性特别强的一个游戏，很好玩，建议新玩家先玩杀手，一个是杀手可以降低对这个游戏的恐惧，在一个是相对容易，不需要和别人配合。;  这是一个需要玩家技能手法成长的游戏，不足之处是开始比较容易劝退，开始的时候对游戏和人物的操作度还有技能不熟练的话，会影响体验，尤其是碰到对手是很熟练的老玩家，但是如果坚持下去，随着自己的技术越强，会觉得越来越好玩。;  玩完700个小时后发现幸存者更难玩，更需要操作和配合，所以改玩幸存者，成长起来比杀手要慢一些，但是确实更好玩， 不推荐新玩家上来就玩，体验一下可以。;  最后就是说说不足，玩家级别匹配是这个游戏做的不好的，所以总出现新玩家被老玩家虐。第二个很重要的问题是，很多游戏场景光度太暗，会眼睛疼，我知道是为了营造效果，但是你应该给玩家一个亮度模式的选择，作为老玩家，我不会因为你暗而恐惧，但是眼睛疼只能减少我的游戏时间， 希望开发者可以加入这个选项。;  ;,2023-04-25 20:39:17,2023-04-25 20:39:17,True,0,0,0.490196079015731812,0,True,False,False,True,,452
76561198095820312,113,3,4074,996,3852,2023-04-30 23:47:29,137272051,tchinese,想新版本單排的建議去玩第五人格,2023-04-25 20:19:19,2023-04-25 20:19:19,False,0,0,0,0,False,False,False,True,,15
76561198840168306,112,14,15400,273,15400,2023-04-24 22:32:30,137271669,schinese,这样改动真的好吗,2023-04-25 20:07:52,2023-04-25 20:07:52,False,2,0,0.506172835826873779,0,True,False,False,True,,8
76561199167253447,18,2,4993,903,4853,2023-04-30 11:34:45,137271320,schinese,垃圾游戏，从去年九月份开始玩到现在，一些技能一砍在砍，以前速修对战控机，现在速修还在，控机彻底寄了，导致屠夫个个守尸加针对，还把钢筋铁骨给砍成小丑技能，这技能一砍，都没什么好博弈的了，全部都是无脑马拉松，越玩越痛苦越玩越高血压，我都后悔从epic转到steam了,2023-04-25 19:58:40,2023-04-25 19:58:40,False,1,0,0,0,True,False,False,True,,131
76561199167631113,13,1,202170,2460,201239,2023-04-30 14:00:47,137271280,schinese,怎么说呢，我两个号加起来也完了4500+了，之前是因为热爱这个游戏，自从6.7.0版本更新之后，只能说这次更新要多烂有多烂，每把游戏都高强度，每把都不得不让我拼命的思考怎么才能跑出去，怎么才能修完机，只能说这游戏现在要多恶心有多恶心。,2023-04-25 19:57:43,2023-04-25 19:57:43,False,2,0,0.523809552192687988,0,True,False,False,True,,117
76561199236929627,20,1,8202,2773,7561,2023-04-29 09:16:27,137270292,schinese,人類很可愛，我希望增加虐殺人類和與人類互動的方式，看到人類無用的掙扎經常來感覺= = ;好想把他們壓在身底榨乾aaaa~,2023-04-25 19:32:23,2023-04-26 10:01:56,True,9,7,0.575078785419464111,0,True,False,False,True,,60
76561198435224411,16,2,43965,240,43790,2023-04-28 19:48:27,137268949,schinese,2,2023-04-25 18:54:23,2023-04-25 18:54:23,False,0,0,0,0,True,False,False,True,,1
76561198831061594,143,2,3536,1578,2886,2023-04-30 18:34:10,137268415,schinese,你要不要玩玩看你改的是什么,2023-04-25 18:35:12,2023-04-25 18:35:12,False,1,0,0,0,True,False,False,True,,13
76561198326472924,221,27,55770,232,55626,2023-04-30 00:06:06,137265747,schinese,答辩版本，现在千万不要玩，也不要想着入坑，快跑！！！,2023-04-25 17:00:24,2023-04-25 17:00:24,False,3,0,0.53585052490234375,0,True,False,False,True,,26
76561199000974651,16,1,8581,6155,6007,2023-04-30 23:11:24,137264881,schinese,BUG太多了处决的时候对方直接拔线当长卡的动不了,2023-04-25 16:28:03,2023-04-25 16:28:03,False,0,0,0,0,True,False,False,True,,24
76561198097483805,10,2,1115,1115,630,2023-05-01 04:01:40,137264826,schinese,玩着还蛮有感觉的，包括游戏模式也蛮新颖的,2023-04-25 16:25:36,2023-04-25 16:25:36,True,0,0,0.490272372961044312,0,True,False,False,True,,20
76561198985398178,8,1,39060,848,38479,2023-04-28 22:04:59,137264557,schinese,boring game,2023-04-25 16:14:56,2023-04-25 16:14:56,False,0,0,0,0,True,False,False,True,,11
76561198925610841,15,2,45740,2612,43955,2023-05-01 00:41:18,137264412,schinese,请把钢筋 治疗图腾改回来,2023-04-25 16:08:41,2023-04-25 16:08:41,False,2,0,0.52524489164352417,0,False,False,False,True,,12
76561199147734544,18,4,102392,1782,101939,2023-04-30 22:00:12,137263985,schinese,现在单排人类就是坐牢，玩蛇皮，我玩了这么久杀鸡，真的没想到会变成这样,2023-04-25 15:51:32,2023-04-25 15:51:32,False,1,0,0.51776653528213501,0,True,False,False,True,,34
76561198992468335,135,1,7134,319,7026,2023-04-27 13:44:20,137263865,schinese,Newest update is such a crock of SHIT!;一坨狗屎,2023-04-25 15:46:05,2023-04-25 15:46:05,False,1,0,0.51776653528213501,0,True,False,False,True,,43
76561199390178801,1,1,4090,317,3957,2023-04-29 22:15:12,137263645,schinese,改钢筋？;我因为晚入游，钢筋已经被削过了，现在还削？BEHAVIOUR你要点脸行吗？,2023-04-25 15:36:40,2023-04-25 15:36:40,False,1,0,0.51776653528213501,0,True,False,False,True,,42
76561199392438189,18,1,5007,0,5007,2023-03-17 09:13:46,137263388,schinese,傻鸟游戏，蒸蒸日上,2023-04-25 15:28:45,2023-04-25 15:28:45,False,1,0,0.51776653528213501,0,True,False,False,True,,9
76561199223044886,27,1,98572,3359,98047,2023-04-30 23:40:50,137263044,schinese,贡献一份力量,2023-04-25 15:17:14,2023-04-25 15:17:14,False,2,0,0.539951622486114502,0,True,False,False,True,,6
76561199258752536,26,2,31217,6627,28969,2023-04-30 21:30:03,137262708,schinese,垃圾游戏不推荐，国人延迟高，游戏环境差,2023-04-25 15:02:42,2023-04-25 15:02:42,False,1,0,0.51776653528213501,0,True,False,False,True,,19
76561198431111578,167,37,2288,0,2288,2022-08-29 13:58:43,137262634,schinese,法丁退坑都怪你,2023-04-25 15:00:28,2023-04-25 15:00:28,False,3,0,0.547900974750518799,0,True,False,False,True,,7
76561199365305944,118,1,9619,206,9601,2023-04-28 00:14:44,137261466,schinese,别入手，现在是这乐色游戏前所未有的史上最烂更新和最烂环境，谁玩谁是冤大头,2023-04-25 14:09:38,2023-04-25 14:09:38,False,0,0,0,0,True,False,False,True,,36
76561198970352278,170,2,24514,209,24460,2023-04-27 18:32:40,137259470,schinese,乐色游戏，一坨屎,2023-04-25 12:49:56,2023-04-25 12:49:56,False,1,0,0,0,False,False,False,True,,8
