steamid,num_games_owned,num_reviews,playtime_forever(min),playtime_last_two_weeks(min),playtime_at_review(min),last_played,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,review_length,review_updated,timestamp_dev_responded, developer_response
76561198992538215,30,12,3417,2903,3417,2023-04-22 19:20:02,137165426,schinese,剧情很长，我赶任务速通就打了50多个小时，还有一些主线任务没做完，前面很无聊，后面打到尸婴那一章就开始变的有意思，另外优化有一点拉胯，但是瑕不掩瑜，整体而言当之无愧的神作,2023-04-23 19:06:45,2023-04-23 19:06:45,True,0,0,0,0,True,False,False,True,,85,False,,
76561199473055070,21,4,6297,4554,2852,2023-05-01 18:10:49,137165005,schinese,太酷啦,2023-04-23 18:56:31,2023-04-23 18:56:31,True,0,0,0,0,True,False,False,True,,3,False,,
76561198818980090,22,5,3205,2519,1855,2023-04-27 13:38:43,137163743,schinese,6,2023-04-23 18:24:58,2023-04-23 18:24:58,True,0,0,0,0,True,True,False,True,,1,False,,
76561198397572294,33,8,3845,857,3068,2023-04-29 22:09:53,137162544,schinese,这游戏简直良心，几十块钱，DLC堪比本体,2023-04-23 17:52:43,2023-04-23 17:52:43,True,0,0,0,0,True,False,False,True,,20,False,,
76561199395295939,9,4,1833,883,1388,2023-04-24 13:03:28,137162526,schinese,好游戏，剧情可玩性10分好评！;但是狄拉夫3阶段，闪退！！重装都不好用，现在好了，啥都破灭了。,2023-04-23 17:52:21,2023-04-23 17:52:21,False,0,0,0,0,True,False,False,True,,47,False,,
76561199370724094,11,3,1759,1759,213,2023-05-02 19:31:11,137162500,schinese,好好好,2023-04-23 17:51:17,2023-04-23 17:51:17,True,0,0,0,0,True,False,False,True,,3,False,,
76561199488853080,1,1,2328,1856,1397,2023-05-02 16:00:12,137161531,schinese,nice job,2023-04-23 17:24:59,2023-04-23 17:24:59,True,0,0,0,0,True,False,False,True,,8,False,,
76561199494741467,12,1,1751,1751,197,2023-05-02 14:16:42,137161501,schinese,如果，你也可以像我一样玩这个游戏的话，那我觉得这件事情，泰裤辣！,2023-04-23 17:24:15,2023-04-23 17:24:15,True,0,0,0,0,True,False,False,True,,32,False,,
76561198979064311,62,8,2447,2449,429,2023-05-02 10:29:06,137160801,schinese,画质更新后太牛了，前几次因为各种原因没玩下去，现在体验很好不像老游戏，细节到位剧情不错同时顾及可玩性，不愧为被众多玩家所认可，波兰蠢驴别做你那赛博枪战了没意思，多整些剑与魔法的题材吧,2023-04-23 17:06:04,2023-04-23 17:06:04,True,1,0,0.502330243587493896,0,True,False,False,True,,91,False,,
76561198387983269,63,1,11770,3058,10478,2023-04-27 22:04:09,137158510,schinese,再玩一次至今还是神作，期待一代二代重置版,2023-04-23 16:02:54,2023-04-23 16:02:54,True,1,0,0.502330243587493896,0,True,False,False,True,,20,False,,
76561199082498021,57,10,13275,1,13275,2023-04-21 18:54:06,137158185,schinese,不好玩，在百果园睡了114514个小时,2023-04-23 15:52:09,2023-04-23 15:52:09,True,2,0,0.525923609733581543,0,True,False,False,True,,19,False,,
76561198124407323,3,1,21123,1054,20438,2023-05-02 23:59:34,137157860,schinese,.JN .JL HMN,2023-04-23 15:40:54,2023-04-23 15:40:54,True,1,0,0.502330243587493896,0,True,False,False,True,,11,False,,
76561199483653985,7,1,2286,2286,500,2023-04-30 22:00:20,137157606,schinese,NICE GAME,2023-04-23 15:33:34,2023-04-23 15:33:34,True,0,0,0,0,True,False,False,True,,9,False,,
76561198941852423,26,4,348,198,304,2023-05-01 12:38:32,137156622,schinese,牛逼,2023-04-23 15:02:49,2023-04-23 15:02:49,True,0,0,0,0,True,False,False,True,,2,False,,
76561198892473107,18,2,11220,698,11220,2023-04-21 21:40:16,137154907,schinese,终于二周目全成就通关了，但是我问号到现在还没有清完，以后有时间再清吧。游戏里有句话概括的很好：如果是两害相权取其轻，那我宁可不选，有时候行大恶，却能积小善。游戏里没有完美的结局，只能在小恶和大恶中作出选择，巫师3的优势在于他有感人的故事，有你自己对故事做出的选择以及对你选择的故事结局的思考。虽然巫师3的战斗和骑马系统比较拉跨，但是剧情太无懈可击了，只能说瑕不掩瑜，一周目不知道选流派，二周目才知道，游戏玩法也就更多样性了。这其中令我印象最深的故事就是DLC血与酒中杰洛特执行一个任务，发现孤儿院的院长是一个吸血鬼还与孤儿做了一个交易：她给这些孤儿吃的住的但是代价就是定期给她吸血但不会致命。游戏中杰洛特是要杀她的，但是杀了她那些孤儿又改何去何从，这种畸形的交易可能是最符合双方利益的了。这种道德抉择问题游戏里处处可见，这只是冰山一角，巫师3的魅力就体现在这，这也是工业化产品和第九艺术之间的区别，工业化产品需要的是变现，而艺术则能够引发情绪的共鸣。巫师3的每个支线任务也都各不相同，不会让人觉得重复度高，这也使得巫师3里的中世纪鲜活了起来，只有静下心来慢慢玩才能感受到这个游戏的魅力。,2023-04-23 14:07:54,2023-04-23 14:07:54,True,0,0,0,0,True,False,False,True,,493,False,,
76561199492634086,17,4,252,252,252,2023-04-21 22:05:00,137150137,tchinese,经典之作无需多言,2023-04-23 11:35:03,2023-04-23 11:35:03,True,0,0,0,0,False,False,False,True,,8,False,,
76561198929028700,22,2,5995,13,5981,2023-04-23 12:07:46,137149145,tchinese,就是很好玩,2023-04-23 11:07:31,2023-04-23 11:07:31,True,0,0,0,0,True,False,False,True,,5,False,,
76561199474833109,3,4,1388,569,1388,2023-04-23 11:05:37,137149111,schinese,66666;,2023-04-23 11:06:36,2023-04-23 11:06:36,True,0,0,0,0,True,False,False,True,,6,False,,
76561199471518407,10,2,926,927,577,2023-05-02 18:19:34,137149097,schinese,6,2023-04-23 11:06:11,2023-04-23 11:06:11,True,0,0,0,0,True,False,False,True,,1,False,,
76561198328317436,61,17,8013,7,8013,2023-04-19 21:31:34,137147067,schinese,断断续续玩了得三四年了吧才打通主线...时而感觉好玩时而感觉腻，2025年之前不知道能不能打通DLC？,2023-04-23 10:07:14,2023-04-23 10:07:14,True,0,0,0,0,True,False,False,True,,51,False,,
76561199177651258,106,7,7389,200,7189,2023-04-30 21:19:35,137145627,schinese,神作就是神作，期待一代二代重置版;,2023-04-23 09:26:21,2023-04-23 09:26:21,True,0,0,0,0,True,False,False,True,,17,False,,
76561198993544139,44,18,257,0,257,2022-12-16 11:49:57,137143881,schinese,master piece,2023-04-23 08:34:46,2023-04-23 08:34:46,True,0,0,0,0,True,False,False,True,,12,False,,
76561199468688069,7,2,1605,242,1588,2023-04-24 03:41:20,137135240,schinese,“求你了猎魔人大哥，帮帮我，我妻女都被抓走了”;“你想来局昆特牌吗”;“当然，我可是村里最厉害的”,2023-04-23 05:12:14,2023-04-23 05:12:14,True,1,1,0.523809552192687988,0,True,False,False,True,,49,False,,
76561198856591629,21,10,12987,0,12987,2022-12-15 06:15:42,137128170,schinese,你是不是正在忙碌的清理着主线支线任务，别急，先来局昆特牌吧！！！;Are you busy cleaning up the main and branch line tasks? Don't worry， let's play Kunte cards first!!!,2023-04-23 02:48:53,2023-04-23 02:48:53,True,0,0,0,0,True,False,False,True,,134,False,,
76561198319499156,10,1,7716,3003,7593,2023-05-01 22:53:56,137125236,schinese,666,2023-04-23 01:50:24,2023-04-23 01:50:24,True,0,0,0,0,True,False,False,True,,3,False,,
76561198056933465,357,60,11626,3586,9711,2023-04-25 23:23:46,137123322,schinese,最近静下心来打开巫师3细细的品味了一番，剧情真的引人入胜，这游戏的剧情是继大表哥，赛博朋克之后第三个能让我给出如此高评价的，不得不说中文配音真的很加分，或者说 更新了中文配音后赋予了这款游戏新的生命，让人更有代入感特别特别强的代入感。多的话我也不会说，100分满分我给97分hhh是的剧情占了绝大部分分值.现在让我更加的期待蠢驴的巫师1重制版以及巫师4了！,2023-04-23 01:13:14,2023-04-23 01:13:14,True,1,0,0.502590715885162354,1,False,False,False,True,,178,False,,
76561199202228206,22,4,2521,289,2444,2023-04-30 16:50:26,137122977,schinese,6;,2023-04-23 01:06:18,2023-04-23 01:06:18,True,0,0,0,0,True,False,False,True,,2,False,,
76561199066140502,95,7,4836,644,4514,2023-04-27 01:22:46,137121460,schinese,就开放性和自由度两方面而言，逊色于老滚，但是剧情和人物刻画都很棒，而且能在2K画质下拉满玩得很开心，总而言之，买就完事了。：）,2023-04-23 00:41:19,2023-04-23 00:41:19,True,0,0,0,0,True,False,False,True,,63,False,,
76561199403922481,11,2,2067,2067,750,2023-04-28 22:26:08,137120875,schinese,好游戏，值得一玩,2023-04-23 00:30:55,2023-04-23 00:30:55,True,0,0,0,0,True,False,False,True,,8,False,,
76561199294202361,5,4,617,482,617,2023-04-22 21:10:59,137119723,schinese,附件,2023-04-23 00:08:28,2023-04-23 00:08:28,True,0,0,0,0,True,False,False,True,,2,False,,
76561199365968707,13,1,9549,691,9549,2023-04-22 23:48:23,137119051,schinese,看你吗，买;,2023-04-22 23:55:52,2023-04-22 23:55:52,True,0,0,0,0,True,False,False,True,,6,False,,
76561198416103948,40,13,4202,2436,3945,2023-04-25 17:15:35,137118887,tchinese,All this time... Still one of the greatest games ever made.;;  這是我第一次購買並遊玩巫師系列遊戲，在這個龐大的開放世界中，扮演一位專業的怪物獵人，執行各種任務，探索各種地點，與各種人物互動，甚至還可以追求心儀的女性。每一個重大決定都可能會影響到遊戲的結局，所以必須要小心謹慎地做出選擇，第一次遊玩時我甚至還因為西里死掉而重新讀檔改選項。;  我個人算非常喜歡《巫師3》的遊戲氛圍和設定。這個世界充滿了魔法和奇幻，但也不乏現實和殘酷。你會遇到各種各樣的魔物，有些是可怕的，有些是可憐的，有些是神秘的。你也會看到人類之間的爭鬥和勾心鬥角，有些是正義的，有些是邪惡的，有些是灰色的。你會發現這個世界並不是黑白分明的，而是充滿了各種矛盾和複雜。你要在這個世界中找到自己的道路和立場，並且保護你所愛的人。;  《巫師3》不僅有令人震撼的畫面和音效，還有一個深刻而引人入勝的故事，讓你感受到傑洛特的情感和抉擇。巫師3是一款值得你花費數十小時甚至數百小時來享受的遊戲，它會讓你沉浸在一個充滿奇幻和魅力的世界中，讓你忘記現實中的煩惱和壓力。如果你還沒有玩過巫師3，那麼你真的錯過了一款非常棒的遊戲！趕快去下載或購買吧，你不會後悔的！,2023-04-22 23:52:01,2023-04-22 23:52:01,True,0,0,0,0,True,False,False,True,,540,False,,
76561199497753490,5,1,1246,1246,409,2023-04-25 01:03:14,137117135,schinese,屌,2023-04-22 23:20:05,2023-04-22 23:20:05,True,0,0,0,0,True,False,False,True,,1,False,,
76561199062217282,11,2,2173,1138,1353,2023-05-01 22:24:23,137114932,schinese,好玩，艺术品,2023-04-22 22:40:52,2023-04-22 22:40:52,True,0,0,0,0,True,False,False,True,,6,False,,
76561198846986105,50,23,4854,0,4854,2020-12-18 22:53:00,137114828,schinese,如果这样的游戏多一点，电子游戏将成为最流行的艺术,2023-04-22 22:38:35,2023-04-22 22:38:35,True,1,0,0.523809552192687988,0,True,False,False,True,,24,False,,
76561199471907327,17,4,467,194,304,2023-04-26 12:37:56,137113833,schinese,HAOWAN ;;,2023-04-22 22:19:38,2023-04-22 22:19:38,True,0,0,0,0,True,False,False,True,,9,False,,
76561198085526338,23,10,4210,4210,286,2023-05-01 17:20:29,137113598,schinese,bang!,2023-04-22 22:15:03,2023-04-22 22:15:03,True,0,0,0,0,True,False,False,True,,5,False,,
76561198414097851,45,12,4670,0,4670,2023-04-08 15:02:36,137113480,schinese,田园般的日常生活，史诗级的冒险历程，流水的猎魔人，铁打的昆特牌(ω)。;当然，我最喜欢巫师三的剧情和风景，特别喜欢骑马在路上四处游荡。换了新笔记本后，操纵杰洛特站在高山上俯瞰或是观赏日落，简直美不胜收，那副宛若水墨画的景色令人精神为之一振！;以后能换更好的配置，一定要拉满画质体验一次。;——来自小黑盒用户伊雷娜酱最可爱的评价,2023-04-22 22:13:11,2023-04-22 22:13:11,True,0,0,0,0,True,False,False,True,,167,False,,
76561198799540670,5,1,7960,4946,4150,2023-05-02 23:07:30,137113357,schinese,神作,2023-04-22 22:10:31,2023-04-22 22:10:31,True,0,0,0,0,True,False,False,True,,2,False,,
76561199442330797,18,3,4006,2775,1825,2023-05-02 23:20:24,137113238,schinese,贼好玩！一口气停不下来！！！,2023-04-22 22:09:31,2023-04-22 22:09:31,True,0,0,0,0,True,False,False,True,,14,False,,
76561199007201734,37,21,4548,3418,1288,2023-05-03 00:11:14,137113161,schinese,当成个游戏来玩就行,2023-04-22 22:07:21,2023-04-22 22:07:21,True,0,0,0,0,True,False,False,True,,9,False,,
76561199084099652,23,2,16801,4,16801,2023-04-22 21:32:17,137112098,schinese,常年打折，适时入手，好玩不亏,2023-04-22 21:46:08,2023-04-22 21:46:08,True,0,0,0,0,True,False,False,True,,14,False,,
76561198345903805,86,5,1491,1221,596,2023-04-28 21:10:43,137111869,schinese,白嫖就是好玩，故事非常精彩有点剑风的味道,2023-04-22 21:41:33,2023-04-22 21:41:33,True,0,0,0,0,True,True,False,True,,20,False,,
76561199002652934,40,2,167,30,136,2023-04-22 22:27:36,137111137,schinese,报错啊总是，玩不了;,2023-04-22 21:26:53,2023-04-22 21:26:53,True,0,0,0,0,True,False,False,True,,10,False,,
76561198318014009,62,1,6336,0,6336,2023-02-20 21:39:43,137110535,tchinese,讚,2023-04-22 21:14:44,2023-04-22 21:14:44,True,0,0,0,0,True,False,False,True,,1,False,,
76561199467507316,7,4,328,264,328,2023-04-22 19:56:42,137110076,schinese,i,2023-04-22 21:06:28,2023-04-22 21:06:28,True,0,0,0,0,True,False,False,True,,1,False,,
76561199220726438,12,1,4139,1555,2773,2023-04-27 14:15:38,137109254,schinese,GOOD;,2023-04-22 20:48:02,2023-04-22 20:48:02,True,0,0,0,0,True,False,False,True,,5,False,,
76561198812417474,22,3,4075,1077,3016,2023-04-30 00:18:45,137107625,schinese,剧情有意思呢,2023-04-22 20:10:12,2023-04-22 20:10:12,True,0,0,0,0,True,False,False,True,,6,False,,
76561199250947937,28,3,487,89,463,2023-04-22 19:56:18,137105859,schinese,不得不说巫师123买了之后不知道以后会不会碰了,2023-04-22 19:29:09,2023-04-22 19:29:09,True,0,0,0,0,True,False,False,True,,23,False,,
76561199310068590,18,18,894,648,572,2023-04-25 22:41:56,137105744,schinese,打不过 白狼很烧 椰奶我老婆,2023-04-22 19:26:28,2023-04-22 19:26:28,True,1,0,0.523809552192687988,0,True,False,False,True,,14,False,,
76561198147604484,79,14,4937,0,4937,2022-10-18 19:58:45,137105140,schinese,这是我体验最深的一款游戏，仿佛置身在那东欧神话世界中一样，非常有代入感，令人喘不过气的威伦和那颗吊死人之树，北欧维京风格的群岛，尤其是那向往的伊甸园般的陶森特！杰洛特的冒险非常的刺激，非常的有趣！,2023-04-22 19:13:50,2023-04-22 19:13:50,True,0,0,0,0,True,False,False,True,,98,False,,
76561198940433940,109,12,11634,0,11634,2022-10-24 22:44:14,137104858,schinese,通关有3年了，还是忘不掉一切，仿佛真的经历过一样。太多想说，但不知道说些什么，每次手机放<The Fields of Ard  Skellig>(群岛音乐)就回到了当时的第一次来的心情，苍凉，神秘。闭上眼，群岛那股冷风重新吹到了脸上一般。游戏是满分的，cdpr是答辩的。,2023-04-22 19:07:02,2023-04-22 19:09:56,True,0,0,0,0,True,False,False,True,,135,True,,
76561198287797682,15,10,8572,39,8558,2023-04-23 19:23:41,137104857,schinese,为啥以前版本玩得好好的， 怎么现在不到5分钟就游戏崩溃强退一次， 这让人怎么玩? 2077也是这样搞(蓝屏的真好呵)， TM从此CDPR一生黑， 只能粉转路了! 没想到变着法儿让玩家脱坑， CDPR真有你的! 你那些什么续作啊啥的， 一个子儿都不会送你放心吧~ 不改回原来的稳定版本， 就永不改这评价!,2023-04-22 19:07:02,2023-04-22 19:07:02,False,0,0,0.47999998927116394,0,True,False,False,True,,151,False,,
76561199024544753,21,3,10365,1190,10365,2023-04-22 18:12:08,137103067,schinese,战斗有点拉，除此之外都是神中神。顺便一定一定一定要做支线！,2023-04-22 18:23:52,2023-04-22 18:23:52,True,0,0,0,0,True,False,False,True,,29,False,,
76561199180449167,47,2,8528,0,8528,2023-04-14 20:14:14,137102970,schinese,体量巨大的完美RPG游戏，剧情配乐无可挑剔，支线任务丰富，沉浸感强，杰洛特的选择会影响人物的命运和剧情走向，可亲密互动女角色众多，附带的小游戏昆特牌非常好玩容易上瘾，DLC石之心是我最喜欢的部分，简练地展现了一个凄美的爱情故事，玩完游戏会感到意犹未尽，在b站云了巫师一二的剧情感觉非常精彩，希望CDOR赶快重置一二,2023-04-22 18:21:30,2023-04-22 18:21:30,True,0,0,0,0,True,False,False,True,,157,False,,
76561198366427901,19,2,5799,1566,5068,2023-04-30 20:53:05,137101414,schinese,不愧是神作，喜欢rpg的人，不会不喜欢这个游戏，升级、装备、剧情、还有妹子，均一流水准;进了游戏我就是利维亚的打桩机，不逛窑子，不舒服,2023-04-22 17:45:32,2023-04-22 17:45:32,True,0,0,0,0,True,False,False,True,,67,False,,
76561199285427517,39,4,4116,3494,1380,2023-05-02 22:47:16,137101163,schinese,首先，好玩，其次，我在这里放了一张昆特牌，路过的人可以摸摸,2023-04-22 17:38:51,2023-04-22 17:38:51,True,0,0,0,0,True,False,False,True,,29,False,,
76561199192577930,13,2,1766,0,1766,2023-03-17 17:26:10,137101009,schinese,久仰大名的游戏了，有了新设备后最先购买的游戏，优秀的玩法和奇幻的故事让我流连忘返，直到我听信朋友谗言开了修改器。5小时通关又怅然若失...;不说了，揍他出出气。;游戏是好游戏，我没有玩过前两部也勉强能脑补剧情。;有人说巫师3新时代不好玩，吃老本，我不清楚这些，也不想懂，我只知道这游戏给了我一个快乐的假期，如果你也是慕名而来的‘新人’之类的，无脑入就完了，我保证他不会让你感到无聊。如果你真玩不来，那骂骂我出出气吧。;反正我也不看留言。,2023-04-22 17:35:01,2023-04-22 17:35:01,True,0,0,0,0,True,False,False,True,,218,False,,
76561198351540339,10,1,6612,5784,2515,2023-05-03 03:45:37,137100819,schinese,感觉像是看了3季电影一样，故事情节有些令人深思。多样化的结局，多元化的装备附魔变异系统，玩法更是无话可说。,2023-04-22 17:29:48,2023-04-22 17:29:48,True,0,0,0,0,True,True,False,True,,53,False,,
76561198261754621,16,3,23499,4000,20213,2023-05-03 02:57:18,137100607,schinese,游戏一直奔溃怎么玩,2023-04-22 17:23:40,2023-04-22 17:23:40,False,0,0,0,0,False,False,False,True,,9,False,,
76561199376350185,13,1,1842,89,1842,2023-04-22 17:08:35,137100067,schinese,好玩哟,2023-04-22 17:09:31,2023-04-22 17:09:31,True,0,0,0,0,True,False,False,True,,3,False,,
76561198105548208,67,2,4410,115,4410,2023-04-22 16:35:25,137099738,schinese,剧情太好了！！！,2023-04-22 17:00:48,2023-04-22 17:00:48,True,0,0,0,0,True,False,False,True,,8,False,,
76561198973029027,11,1,907,814,279,2023-04-28 22:46:00,137098763,schinese,.,2023-04-22 16:33:28,2023-04-22 16:33:28,True,0,0,0,0,True,False,False,True,,1,False,,
76561198999419297,19,1,4449,578,4036,2023-05-02 21:22:03,137098040,schinese,6;,2023-04-22 16:13:12,2023-04-22 16:13:12,True,0,0,0,0,True,False,False,True,,2,False,,
76561198357904892,35,18,24104,0,24104,2023-03-14 23:32:39,137097986,schinese,我爱巫师3，简直是游戏中的精品，精品中的艺术品，400个小时仿佛只是眨眼间，支线写得比主线更好，画质改善之后感觉还能再玩五百年,2023-04-22 16:11:45,2023-04-22 16:11:45,True,0,0,0,0,True,False,False,True,,63,False,,
76561199158861541,34,8,44,44,44,2023-04-22 15:50:22,137097553,schinese,⑧好玩，开头有点无聊;;以后有时间了再认真玩一下,2023-04-22 15:58:53,2023-04-22 15:58:53,False,0,0,0,0,True,False,False,True,,24,False,,
76561199493615310,10,2,1014,687,568,2023-04-29 10:58:23,137097281,schinese,重温经典;,2023-04-22 15:50:45,2023-04-22 15:50:45,True,0,0,0,0,True,False,False,True,,5,False,,
76561198255580724,40,4,5645,888,4766,2023-04-24 18:27:28,137097191,schinese,必玩佳作,2023-04-22 15:48:56,2023-04-22 15:48:56,True,0,0,0,0,True,False,False,True,,4,False,,
76561198866302730,17,2,2638,2639,1402,2023-04-27 02:27:18,137097138,schinese,虽然打架很难，地下都很黑看不清路。但是剧情一级棒，剧情党福音。,2023-04-22 15:47:18,2023-04-22 15:47:18,True,0,0,0,0,True,False,False,True,,31,False,,
76561198441311354,14,2,10368,660,10368,2023-04-22 15:15:09,137096280,schinese,好玩，就是男女互动少了点,2023-04-22 15:21:52,2023-04-22 15:21:52,True,0,0,0,0,True,False,False,True,,12,False,,
76561199244483486,5,1,2330,1742,1553,2023-04-25 19:52:57,137096213,schinese,这次的中文语音真是不错。。。。很是用心啊。快速法印大赞。,2023-04-22 15:20:11,2023-04-22 15:20:11,True,0,0,0,0,True,False,False,True,,28,False,,
76561198275251004,7,2,4268,131,4204,2023-04-22 22:58:19,137095400,schinese,有一说一，我玩过很多游戏，不夸张地说，巫师三是我所有玩过的游戏里面代入感最强的游戏。里面每段对话都尤其意义，能够丰满整个角色，让主角做的事情也并不是那种是个人就能完成的端茶送水送东西的事情。完成一周目基本上只要五十多个小时（支线任务没有全部做完，挑着做了些感兴趣的），当我知道很多任务的其他结局的时候那种感觉很难形容。果然是RPG的天花板，名不虚传。,2023-04-22 14:55:13,2023-04-22 14:55:13,True,0,0,0,0,True,False,False,True,,175,False,,
76561198853171131,53,15,3826,2957,1310,2023-05-03 00:48:15,137094146,schinese,来盘昆特牌吗,2023-04-22 14:17:38,2023-04-22 14:17:38,True,1,0,0.527559041976928711,0,True,False,False,True,,6,False,,
76561199138813776,8,1,535,66,533,2023-04-22 14:19:54,137094142,schinese,6,2023-04-22 14:17:20,2023-04-22 14:17:20,True,0,0,0,0,True,False,False,True,,1,False,,
76561198322845568,42,4,2851,60,2843,2023-04-30 14:11:24,137093658,schinese,次时代版本更新之后重新下载回来就上不去，不知道为啥,2023-04-22 14:01:22,2023-04-22 14:01:22,True,0,0,0,0,True,False,False,True,,25,False,,
76561199246399686,8,2,1812,1039,1424,2023-04-23 16:19:22,137093594,schinese,每个小人物的故事刻画得都很细节，主角有很多选项去选择，更开放，可以选择自己想变成什么样的人，可以作恶多端也可以行侠仗义，非常细腻的一个游戏。,2023-04-22 13:59:40,2023-04-22 13:59:40,True,0,0,0,0,True,False,False,True,,70,False,,
76561199227461756,23,1,3945,708,3625,2023-04-26 21:15:46,137093319,schinese,太牛辣，最吊的rpg游戏,2023-04-22 13:51:19,2023-04-22 13:51:19,True,0,0,0,0,True,False,False,True,,12,False,,
76561199357614069,57,11,329,0,329,2023-03-12 14:53:07,137091556,schinese,是个好游戏，至少比近年的刺客信条好,2023-04-22 12:58:53,2023-04-22 12:58:53,True,0,0,0,0,True,False,False,True,,17,False,,
76561199345105751,27,3,3456,2502,1732,2023-04-29 01:29:24,137090902,schinese,好玩啊;,2023-04-22 12:38:13,2023-04-22 12:38:13,True,0,0,0,0,True,False,False,True,,4,False,,
76561199475436156,6,1,1536,855,749,2023-05-02 18:59:39,137090351,schinese,很好玩,2023-04-22 12:22:19,2023-04-22 12:22:19,True,0,0,0,0,True,False,False,True,,3,False,,
76561199222143632,73,4,2729,110,2628,2023-04-28 15:34:39,137090267,schinese,要是杰洛特抗摔一点就好了,2023-04-22 12:19:58,2023-04-22 12:19:58,True,0,0,0,0,True,False,False,True,,12,False,,
76561198987591849,7,2,2269,0,2269,2023-01-25 15:20:01,137089956,schinese,游戏很不错，世界地图很大,2023-04-22 12:11:36,2023-04-22 12:11:36,True,1,0,0.523809552192687988,0,True,False,False,True,,12,False,,
76561198828871606,10,4,868,440,634,2023-04-22 17:28:44,137086977,schinese,好玩,2023-04-22 10:46:49,2023-04-22 10:46:49,True,0,0,0,0,True,False,False,True,,2,False,,
76561198310257001,40,2,1484,116,1367,2023-04-23 09:39:39,137086034,schinese,GOOD,2023-04-22 10:20:58,2023-04-22 10:20:58,True,0,0,0,0,True,False,False,True,,4,False,,
76561199477415170,6,3,1498,1499,454,2023-04-27 20:59:52,137085821,schinese,欧克的,2023-04-22 10:14:34,2023-04-22 10:14:34,True,0,0,0,0,True,False,False,True,,3,False,,
76561199490690416,13,1,2449,1933,617,2023-05-02 19:27:39,137084878,schinese,好游戏,2023-04-22 09:46:46,2023-04-22 09:46:46,True,0,0,0,0,True,False,False,True,,3,False,,
76561199198183764,15,1,4358,768,3589,2023-05-01 17:28:55,137084364,schinese,good,2023-04-22 09:30:50,2023-04-22 09:30:50,True,0,0,0,0,True,False,False,True,,4,False,,
76561198971200618,55,9,2442,273,2173,2023-04-24 12:12:09,137079080,schinese,次世代更新真是太好辣 游戏直接打不开辣,2023-04-22 06:53:21,2023-04-22 06:53:21,True,0,0,0,0,True,False,False,True,,19,False,,
76561199106252448,14,2,3408,2396,1916,2023-04-25 22:46:45,137071648,schinese,太好玩辣！！！,2023-04-22 03:56:23,2023-04-22 03:56:23,True,0,0,0,0,True,False,False,True,,7,False,,
76561199221634285,35,2,5707,2198,5174,2023-04-26 10:04:03,137069857,schinese,对于2023的我来说这个游戏开始只能在我的库里面吃灰但是真正上手后才发现是真的很惊艳,2023-04-22 03:16:32,2023-04-22 03:16:32,True,0,0,0,0,True,False,False,True,,42,False,,
76561198386013522,118,3,7620,193,7438,2023-04-30 22:05:37,137068897,schinese,最顶级的ARPG游戏,2023-04-22 02:56:18,2023-04-22 02:56:18,True,0,0,0,0,True,False,False,True,,10,False,,
76561198099837783,184,18,534,0,534,2023-04-11 18:53:27,137068459,schinese,更新次时代以后就开不起来了,2023-04-22 02:46:29,2023-04-22 02:46:29,False,0,0,0,0,True,False,False,True,,13,False,,
76561198286303066,15,4,1250,1250,208,2023-04-28 00:35:53,137063447,schinese,不多说，就牛逼,2023-04-22 00:59:46,2023-04-22 00:59:46,True,0,0,0,0,True,False,False,True,,7,False,,
76561198375650464,31,3,2812,252,2691,2023-04-23 21:41:52,137061063,schinese,玩过最好玩的角色扮演类游戏，战斗、剧情、风景等等各方面都很优秀，音乐和歌曲都很好听，除开主线支线都很引人入胜。,2023-04-22 00:08:17,2023-04-22 00:08:17,True,0,0,0,0,True,False,False,True,,55,False,,
76561199162266202,66,38,4443,2538,2112,2023-05-03 01:52:33,137060565,schinese,银剑斩妖魔 钢剑除奸邪,2023-04-21 23:57:27,2023-04-21 23:57:27,True,0,0,0,0,True,False,False,True,,11,False,,
76561198100368510,83,8,11102,790,10312,2023-05-02 20:17:29,137060537,schinese,一个字，牛,2023-04-21 23:56:51,2023-04-21 23:56:51,True,0,0,0,0,True,False,False,True,,5,False,,
